Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
1,0.634,"driver, get, order, bad, time, customer, always, cancel, star, find","['disappoint', 'double', 'orderdelivery', 'feature', 'suck', 'wait', 'almost', 'hour', 'order', 'normally', 'minute', 'suck', 'cancel', 'ridiculous', 'app', 'say', 'deliver', 'minute', 'almost', 'hour', 'actual', 'feature', 'app', 'give', 'user', 'ability', 'prefer', 'double', 'order']",disappoint double orderdelivery feature suck wait almost hour order normally minute suck cancel ridiculous app say deliver minute almost hour actual feature app give user ability prefer double order,Service,Negative,-0.03666666666666667
2,0.626,"gopay, crash, keep, top, update, work, still, account, close, fix","['problem', 'connection', 'phone', 'app', 'gojek', 'always', 'connection', 'problem', 'notification', 'seem', 'offline', 'popping', 'often', 'load', 'content', 'also', 'problem', 'order', 'uninstall', 'app', 'try', 'login', 'also', 'connect', 'internet', 'offline', 'notification', 'pop', 'do', 'app']",problem connection phone app gojek always connection problem notification seem offline popping often load content also problem order uninstall app try login also connect internet offline notification pop do app,Payment,Positive,0.0
1,0.705,"driver, get, order, bad, time, customer, always, cancel, star, find","['customer', 'user', 'friendly', 'interface', 'star', 'poor', 'map', 'location', 'pinpoint', 'customer', 'address', 'map', 'always', 'lag', 'rain', 'star', 'driver', 'rating', 'always', 'disappear', 'customer', 'even', 'able', 'rate', 'star', 'big', 'bug', 'partner', 'valuation', 'unacceptable']",customer user friendly interface star poor map location pinpoint customer address map always lag rain star driver rating always disappear customer even able rate star big bug partner valuation unacceptable,Service,Positive,0.11875
1,0.616,"driver, get, order, bad, time, customer, always, cancel, star, find","['look', 'menu', 'try', 'put', 'dish', 'order', 'basket', 'see', 'much', 'cost', 'going', 'order', 'tomorrow', 'suddenly', 'maybe', 'accidentally', 'touch', 'order', 'button', 'know', 'app', 'send', 'order', 'immediately', 'hit', 'cancel', 'order', 'less', 'second', 'order', 'cancel', 'hit', 'need', 'help', 'button', 'say', 'order', 'cancel', 'app', 'give', 'warning', 'check', 'order', 'cancel', 'good']",look menu try put dish order basket see much cost going order tomorrow suddenly maybe accidentally touch order button know app send order immediately hit cancel order less second order cancel hit need help button say order cancel app give warning check order cancel good,Service,Positive,0.14666666666666667
2,0.616,"gopay, crash, keep, top, update, work, still, account, close, fix","['become', 'unuseable', 'k', 'balance', 'leave', 'unuseable', 'even', 'properly', 'load', 'content', 'do', 'clear', 'cache', 'try', 'see', 'change', 'nope', 'try', 'clearing', 'datum', 'retry', 'login', 'register', 'number', 'take', 'forever', 'luck', 'uninstall', 'take', 'lot', 'time', 'effort', 'readjust', 'menu', 'setting']",become unuseable k balance leave unuseable even properly load content do clear cache try see change nope try clearing datum retry login register number take forever luck uninstall take lot time effort readjust menu setting,Payment,Positive,0.05000000000000001
1,0.778,"driver, get, order, bad, time, customer, always, cancel, star, find","['love', 'good', 'easy', 'payment', 'integration', 'driver', 'management', 'poor', 'first', 'driver', 'proper', 'device', 'hard', 'find', 'location', 'map', 'second', 'auto', 'accept', 'order', 'often', 'get', 'driver', 'far', 'away', 'location', 'afraid', 'want', 'accept', 'orde', 'driver', 'ask', 'cancel', 'waste', 'time', 'think', 'lot', 'reason', 'customer', 'choose', 'choose']",love good easy payment integration driver management poor first driver proper device hard find location map second auto accept order often get driver far away location afraid want accept orde driver ask cancel waste time think lot reason customer choose choose,Service,Positive,0.04469696969696971
1,0.508,"driver, get, order, bad, time, customer, always, cancel, star, find","['work', 'mostly', 'great', 'however', 'covid', 'situation', 'lot', 'road', 'block', 'show', 'map', 'lot', 'driver', 'need', 'time', 'find', 'accesible', 'way', 'also', 'notice', 'used', 'gosend', 'package', 'recipient', 'show', 'notif', 'panel', 'click', 'detail', 'go', 'detail', 'recipient', 'order', 'history', 'section', 'make', 'hard', 'confirm', 'arrive', 'thank']",work mostly great however covid situation lot road block show map lot driver need time find accesible way also notice used gosend package recipient show notif panel click detail go detail recipient order history section make hard confirm arrive thank,Service,Positive,0.25416666666666665
2,0.576,"gopay, crash, keep, top, update, work, still, account, close, fix","['android', 'ui', 'app', 'freeze', 'constantly', 'time', 'use', 'app', 'get', 'message', 'stop', 'respond', 'force', 'close', 'reopen', 'work', 'minute', 'freeze', 'fix', 'force', 'start', 'use', 'grab', 'resolve', 'quickly']",android ui app freeze constantly time use app get message stop respond force close reopen work minute freeze fix force start use grab resolve quickly,Payment,Positive,0.16666666666666666
2,0.404,"gopay, crash, keep, top, update, work, still, account, close, fix","['application', 'really', 'suck', 'lately', 'freeze', 'time', 'need', 'close', 'app', 'restart', 'make', 'work', 'sometimes', 'need', 'redo', 'order', 'progress', 'properly', 'save', 'guy', 'need', 'app', 'also', 'really', 'heavy', 'even', 'brand', 'new', 'phone']",application really suck lately freeze time need close app restart make work sometimes need redo order progress properly save guy need app also really heavy even brand new phone,Payment,Negative,-0.03272727272727273
1,0.42,"driver, get, order, bad, time, customer, always, cancel, star, find","['update', 'stop', 'say', 'people', 'good', 'internet', 'connection', 'issue', 'app', 'freezing', 'crash', 'non', 'stop', 'driver', 'even', 'update', 'status', 'order', 'arrive', 'still', 'cook', 'use', 'gofood', 'day', 'last', 'week', 'look', 'order', 'take', 'minute', 'usual', 'even', 'thing', 'need', 'cooking', 'hour', 'delivery', 'usually', 'take', 'minute', 'weird']",update stop say people good internet connection issue app freezing crash non stop driver even update status order arrive still cook use gofood day last week look order take minute usual even thing need cooking hour delivery usually take minute weird,Service,Negative,-0.06000000000000001
1,0.543,"driver, get, order, bad, time, customer, always, cancel, star, find","['view', 'promotional', 'page', 'click', 'know', 'confirm', 'purchase', 'platform', 'charge', 'package', 'deal', 'unfortunate', 'reach', 'customer', 'service', 'assist', 'state', 'nontransferable', 'nonexchangeable', 'nonrefundable', 'extremely', 'disappointing']",view promotional page click know confirm purchase platform charge package deal unfortunate reach customer service assist state nontransferable nonexchangeable nonrefundable extremely disappointing,Service,Negative,-0.55
0,0.455,"good, app, service, great, gojek, use, easy, well, help, helpful","['promodiscount', 'menu', 'miss', 'account', 'fine', 'maybe', 'random', 'user', 'subscribe', 'gofood', 'give', 'free', 'delivery', 'fee', 'gojek', 'make', 'turn', 'make', 'store', 'gofood', 'wife', 'phone', 'gofood', 'great', 'way', 'waste', 'money', 'absolutely', 'ridiculous']",promodiscount menu miss account fine maybe random user subscribe gofood give free delivery fee gojek make turn make store gofood wife phone gofood great way waste money absolutely ridiculous,User Experience,Positive,0.09722222222222225
1,0.6,"driver, get, order, bad, time, customer, always, cancel, star, find","['hang', 'regularly', 'give', 'promotion', 'code', 'enter', 'base', 'price', 'increase', 'reduction', 'merely', 'driver', 'cancel', 'long', 'wait', 'minute', 'minimally', 'reimbursement', 'provide', 'guarantee', 'ride', 'booking', 'cancel', 'select', 'address', 'map', 'even', 'option']",hang regularly give promotion code enter base price increase reduction merely driver cancel long wait minute minimally reimbursement provide guarantee ride booking cancel select address map even option,Service,Negative,-0.29000000000000004
1,0.574,"driver, get, order, bad, time, customer, always, cancel, star, find","['great', 'update', 'completely', 'break', 'save', 'address', 'use', 'current', 'location', 'miss', 'part', 'make', 'even', 'bad', 'real', 'reason', 'modernization', 'truly', 'bugfree', 'frictionfree', 'experience']",great update completely break save address use current location miss part make even bad real reason modernization truly bugfree frictionfree experience,Service,Positive,0.08000000000000004
1,0.699,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'pick', 'still', 'get', 'charge', 'try', 'contact', 'app', 'response', 'seem', 'tourist', 'scam', 'everywhere', 'customer', 'service', 'refund', 'still', 'lot', 'different', 'plate', 'driver', 'hard', 'trust', 'person', 'country', 'even', 'single', 'plate', 'match', 'check', 'up', 'driver', 'ask', 'customer', 'always', 'confirm', 'plate', 'number']",driver pick still get charge try contact app response seem tourist scam everywhere customer service refund still lot different plate driver hard trust person country even single plate match check up driver ask customer always confirm plate number,Service,Negative,-0.12103174603174605
1,0.501,"driver, get, order, bad, time, customer, always, cancel, star, find","['get', 'well', 'sometimes', 'problem', 'gofood', 'good', 'goride', 'bad', 'one', 'bad', 'one', 'insult', 'bully', 'rarely', 'use', 'goride', 'often', 'gofood', 'suddenly', 'get', 'annoyed', 'want', 'order', 'goride', 'gocar', 'even', 'gofood', 'crash', 'force', 'close', 'hang', 'freeze', 'basically', 'make', 'emotional', 'sometimes', 'order', 'gofood', 'happen']",get well sometimes problem gofood good goride bad one bad one insult bully rarely use goride often gofood suddenly get annoyed want order goride gocar even gofood crash force close hang freeze basically make emotional sometimes order gofood happen,Service,Negative,-0.11428571428571425
2,0.632,"gopay, crash, keep, top, update, work, still, account, close, fix","['try', 'order', 'show', 'detail', 'order', 'proceed', 'payment', 'keep', 'loading', 'loading', 'page', 'however', 'function', 'search', 'bar', 'restaurant', 'menu', 'accessable', 'fix', 'apps', 'bug']",try order show detail order proceed payment keep loading loading page however function search bar restaurant menu accessable fix apps bug,Payment,Positive,0.0
1,0.513,"driver, get, order, bad, time, customer, always, cancel, star, find","['use', 'good', 'become', 'bad', 'crash', 'freeze', 'everytime', 'answer', 'driver', 'call', 'phone', 'ring', 'way', 'answer', 'make', 'driver', 'wait', 'think', 'customer', 'ignore', 'bad', 'side', 'chat', 'also', 'problem', 'sometimes', 'read', 'receipt', 'sometimes', 'customer', 'driver', 'dev', 'willing', 'fix', 'problem', 'already', 'exist', 'fix']",use good become bad crash freeze everytime answer driver call phone ring way answer make driver wait think customer ignore bad side chat also problem sometimes read receipt sometimes customer driver dev willing fix problem already exist fix,Service,Negative,-0.11249999999999993
